waypoint_index,solution_index,j1_deg,j2_deg,j3_deg,j4_deg,j5_deg,j6_deg,cf1,cf4,cf6,cfx,is_selected
33,2,-39.528747810278695,-44.45703499252238,6.732267886342163,151.68396272977415,56.97478495159252,75.89618383491255,-1,1,0,6,1
33,3,-39.528747810278695,-44.45703499252238,6.732267886342163,-28.31603727022586,-56.97478495159252,-104.10381616508747,-1,-1,-2,7,0
34,0,140.67702954167635,-70.49793710730177,-4.675246198311762,-118.58842724584794,26.959197363581,-179.4549487169657,1,-2,-2,2,0
34,1,140.67702954167635,-70.49793710730177,-4.675246198311762,61.41157275415206,-26.959197363581,0.5450512830343036,1,0,0,3,0
34,2,-39.32297045832363,-44.38668151887058,6.756978472650902,151.64394330800533,56.94609517339665,75.5065036484023,-1,1,0,6,1
34,3,-39.32297045832363,-44.38668151887058,6.756978472650902,-28.35605669199469,-56.94609517339665,-104.49349635159771,-1,-1,-2,7,0
35,0,140.880576203151,-70.557358958276,-4.706251974503569,-118.63798864759951,27.000221955277375,-179.81839949259268,1,-2,-2,2,0
35,1,140.880576203151,-70.557358958276,-4.706251974503569,61.362011352400486,-27.000221955277375,0.18160050740734046,1,0,0,3,0
35,2,-39.11942379684898,-44.31585986136324,6.781361741330036,151.6051143047162,56.91793185484484,75.11816914101298,-1,1,0,6,1
35,3,-39.11942379684898,-44.31585986136324,6.781361741330036,-28.394885695283815,-56.91793185484484,-104.88183085898702,-1,-1,-2,7,0
36,0,141.08191797837412,-70.61665459373964,-4.73775215335802,-118.6864969474039,27.0400507435633,179.81906230086665,1,-2,1,2,0
36,1,141.08191797837412,-70.61665459373964,-4.73775215335802,61.31350305259612,-27.0400507435633,-0.18093769913335203,1,0,-1,3,0
36,2,-38.9180820216259,58.98187894547632,-180.02273781363084,40.87825806926518,37.544966380812106,-156.20580276064163,-1,0,-2,4,0
36,3,-38.9180820216259,58.98187894547632,-180.02273781363084,-139.12174193073483,-37.544966380812106,23.794197239358386,-1,-2,0,5,0
36,4,-38.9180820216259,-44.24457394681676,6.805416653223554,151.56745991199327,56.89029107029232,74.73116653959802,-1,1,0,6,1
36,5,-38.9180820216259,-44.24457394681676,6.805416653223554,-28.432540088006753,-56.89029107029232,-105.26883346040199,-1,-1,-2,7,0
37,0,141.28108044347948,-70.6758207837353,-4.769745073614946,-118.73396095740304,27.078697396145408,179.4574244444568,1,-2,1,2,0
37,1,141.28108044347948,-70.6758207837353,-4.769745073614946,61.26603904259697,-27.078697396145408,-0.5425755555432036,1,0,-1,3,0
37,2,-38.718919556520525,59.08140220116999,-180.046463354583,40.85857882763016,37.600668160821655,-156.58798266212833,-1,0,-2,4,0
37,3,-38.718919556520525,59.08140220116999,-180.046463354583,-139.14142117236986,-37.600668160821655,23.41201733787168,-1,-2,0,5,0
37,4,-38.718919556520525,-44.172827661199705,6.829142194175749,151.53096450367883,56.86316883570918,74.34548220435238,-1,1,0,6,1
37,5,-38.718919556520525,-44.172827661199705,6.829142194175749,-28.46903549632117,-56.86316883570918,-105.65451779564762,-1,-1,-2,7,0
38,0,141.47808894345445,-70.73485434736749,-4.80222909451958,-118.7803893952758,27.116175435750616,179.09667478998708,1,-2,1,2,0
38,1,141.47808894345445,-70.73485434736749,-4.80222909451958,61.219610604724195,-27.116175435750616,-0.90332521001294,1,0,-1,3,0
